Data da Inscrição,um,Landscape,Retrato,Quadrada,Formato,Concurso_Status,Concurso_Largura,Concurso_Altura
2021-02-14 13:14:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2101.0
2021-02-14 13:14:35,1.0,0.0,1.0,0.0,Retrato,Aceita,2157.0,3000.0
2021-02-14 13:15:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2003.0
2021-02-14 13:18:14,1.0,1.0,0.0,0.0,Paisagem,Aceita,3600.0,2400.0
2021-02-14 13:18:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,5450.0,4087.0
2021-02-14 13:36:38,1.0,0.0,1.0,0.0,Retrato,Aceita,2250.0,3000.0
2021-02-14 13:36:38,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2002.0
2021-02-14 13:48:47,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2003.0
2021-02-14 13:48:47,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1688.0
2021-02-14 13:48:18,1.0,0.0,1.0,0.0,Retrato,Aceita,3096.0,4128.0
2021-02-14 13:48:18,1.0,0.0,1.0,0.0,Retrato,Aceita,2927.0,3201.0
2021-02-14 13:50:48,1.0,1.0,0.0,0.0,Paisagem,Aceita,4013.0,3010.0
2021-02-14 13:50:48,1.0,1.0,0.0,0.0,Paisagem,Aceita,6008.0,4008.0
2021-02-14 13:51:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 13:51:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 14:17:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1987.0
2021-02-14 14:26:31,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3600.0
2021-02-14 14:26:31,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3252.0
2021-02-14 14:29:32,1.0,0.0,1.0,0.0,Retrato,Aceita,3200.0,4800.0
2021-02-14 14:29:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3200.0
2021-02-14 14:37:48,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-14 14:37:48,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 14:39:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2649.0
2021-02-14 14:39:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3597.0
2021-02-14 14:39:38,1.0,1.0,0.0,0.0,Paisagem,Aceita,3864.0,2898.0
2021-02-14 14:39:38,1.0,0.0,1.0,0.0,Retrato,Aceita,3120.0,3900.0
2021-02-14 14:40:55,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3179.0
2021-02-14 14:40:55,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2649.0
2021-02-14 14:45:45,1.0,0.0,1.0,0.0,Retrato,Aceita,3041.0,3801.0
2021-02-14 14:45:45,1.0,0.0,1.0,0.0,Retrato,Aceita,3120.0,3900.0
2021-02-14 14:45:57,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2795.0
2021-02-14 14:46:29,1.0,1.0,0.0,0.0,Paisagem,Aceita,5000.0,2310.0
2021-02-14 14:47:11,1.0,0.0,1.0,0.0,Retrato,Aceita,2668.0,4000.0
2021-02-14 14:48:22,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4000.0
2021-02-14 15:02:25,1.0,0.0,0.0,1.0,Quadrada,Aceita,3000.0,3000.0
2021-02-14 15:02:25,1.0,1.0,0.0,0.0,Paisagem,Aceita,6345.0,4230.0
2021-02-14 15:04:02,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 15:04:02,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 15:05:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,3800.0,2496.0
2021-02-14 15:05:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,3445.0,2306.0
2021-02-14 15:06:34,1.0,0.0,0.0,1.0,Quadrada,Aceita,3000.0,3000.0
2021-02-14 15:06:34,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-14 15:13:14,1.0,1.0,0.0,0.0,Paisagem,Aceita,4160.0,3120.0
2021-02-14 15:17:26,1.0,0.0,1.0,0.0,Retrato,Aceita,3000.0,4500.0
2021-02-14 15:17:20,1.0,1.0,0.0,0.0,Paisagem,Aceita,3782.0,2532.0
2021-02-14 15:17:20,1.0,0.0,1.0,0.0,Retrato,Aceita,2333.0,3500.0
2021-02-14 15:17:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,5396.0,2866.0
2021-02-14 15:17:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,4192.0,2795.0
2021-02-14 15:18:20,1.0,1.0,0.0,0.0,Paisagem,Aceita,3578.0,2590.0
2021-02-14 15:18:30,1.0,0.0,1.0,0.0,Retrato,Aceita,3024.0,4032.0
2021-02-14 15:19:54,1.0,1.0,0.0,0.0,Paisagem,Aceita,4395.0,3000.0
2021-02-14 15:20:32,1.0,1.0,0.0,0.0,Paisagem,Aceita,4284.0,3000.0
2021-02-14 15:21:00,1.0,1.0,0.0,0.0,Paisagem,Aceita,4379.0,3031.0
2021-02-14 15:50:31,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-14 15:51:40,1.0,1.0,0.0,0.0,Paisagem,Aceita,3500.0,2333.0
2021-02-14 15:51:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-14 15:53:24,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-14 15:53:24,1.0,0.0,1.0,0.0,Retrato,Aceita,2000.0,3000.0
2021-02-14 15:54:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2667.0
2021-02-14 15:55:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2400.0
2021-02-14 15:56:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2667.0
2021-02-14 15:56:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,5000.0,3333.0
2021-02-14 15:57:41,1.0,0.0,1.0,0.0,Retrato,Aceita,3500.0,4666.0
2021-02-14 15:57:41,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2666.0
2021-02-14 15:54:38,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 16:00:45,1.0,0.0,0.0,1.0,Quadrada,Aceita,3000.0,3000.0
2021-02-14 16:01:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2134.0
2021-02-14 16:01:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2008.0
2021-02-14 16:02:38,1.0,0.0,0.0,1.0,Quadrada,Aceita,3000.0,3000.0
2021-02-14 16:02:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2250.0
2021-02-14 16:02:35,1.0,0.0,1.0,0.0,Retrato,Aceita,2257.0,3000.0
2021-02-14 16:02:38,1.0,0.0,0.0,1.0,Quadrada,Aceita,3000.0,3000.0
2021-02-14 16:06:37,1.0,1.0,0.0,0.0,Paisagem,Aceita,5758.0,3839.0
2021-02-14 16:06:37,1.0,1.0,0.0,0.0,Paisagem,Aceita,5795.0,3261.0
2021-02-14 16:07:44,1.0,0.0,1.0,0.0,Retrato,Aceita,4480.0,6720.0
2021-02-14 16:08:10,1.0,1.0,0.0,0.0,Paisagem,Aceita,6222.0,4480.0
2021-02-14 16:12:41,1.0,0.0,0.0,1.0,Quadrada,Aceita,3500.0,3500.0
2021-02-14 16:12:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,4834.0,3223.0
2021-02-14 16:12:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,4896.0,3264.0
2021-02-14 16:13:21,1.0,0.0,1.0,0.0,Retrato,Aceita,2047.0,3000.0
2021-02-14 16:13:21,1.0,0.0,1.0,0.0,Retrato,Aceita,2079.0,3000.0
2021-02-14 16:14:07,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2250.0
2021-02-14 16:14:07,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2250.0
2021-02-14 16:17:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-14 16:17:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-14 16:23:01,1.0,0.0,1.0,0.0,Retrato,Aceita,2120.0,3000.0
2021-02-14 16:23:01,1.0,0.0,1.0,0.0,Retrato,Aceita,2261.0,3000.0
2021-02-14 16:23:35,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2167.0
2021-02-14 16:23:35,1.0,0.0,1.0,0.0,Retrato,Aceita,2096.0,3000.0
2021-02-14 16:25:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,3074.0,2196.0
2021-02-14 16:25:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,4031.0,2765.0
2021-02-14 16:30:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2061.0
2021-02-14 16:30:17,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2061.0
2021-02-14 16:31:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2249.0
2021-02-14 16:31:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2248.0
2021-02-14 16:35:00,1.0,0.0,1.0,0.0,Retrato,Aceita,1821.0,3401.0
2021-02-14 16:40:01,1.0,0.0,1.0,0.0,Retrato,Aceita,3120.0,3858.0
2021-02-14 16:41:51,1.0,0.0,1.0,0.0,Retrato,Aceita,3120.0,3694.0
2021-02-14 16:52:50,1.0,0.0,1.0,0.0,Retrato,Aceita,2325.0,3000.0
2021-02-14 16:52:50,1.0,0.0,1.0,0.0,Retrato,Aceita,2230.0,3000.0
2021-02-14 16:53:39,1.0,0.0,1.0,0.0,Retrato,Aceita,2240.0,3000.0
2021-02-14 16:53:39,1.0,0.0,1.0,0.0,Retrato,Aceita,2180.0,3000.0
2021-02-14 16:54:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,5472.0,3648.0
2021-02-14 16:54:52,1.0,1.0,0.0,0.0,Paisagem,Aceita,3264.0,2448.0
2021-02-14 16:54:52,1.0,0.0,1.0,0.0,Retrato,Aceita,3024.0,4019.0
2021-02-14 16:55:49,1.0,1.0,0.0,0.0,Paisagem,Aceita,4029.0,3024.0
2021-02-14 16:55:49,1.0,0.0,1.0,0.0,Retrato,Aceita,3024.0,4019.0
2021-02-14 16:55:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3600.0,2700.0
2021-02-14 16:56:53,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1990.0
2021-02-14 16:56:53,1.0,1.0,0.0,0.0,Paisagem,Aceita,4888.0,3252.0
2021-02-14 16:57:08,1.0,0.0,1.0,0.0,Retrato,Aceita,2577.0,3287.0
2021-02-14 16:58:55,1.0,1.0,0.0,0.0,Paisagem,Aceita,3800.0,2533.0
2021-02-14 16:58:55,1.0,0.0,1.0,0.0,Retrato,Aceita,2533.0,3800.0
2021-02-14 16:58:59,1.0,1.0,0.0,0.0,Paisagem,Aceita,4256.0,2832.0
2021-02-14 16:58:59,1.0,1.0,0.0,0.0,Paisagem,Aceita,4094.0,2724.0
2021-02-14 17:01:50,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2002.0
2021-02-14 17:04:01,1.0,1.0,0.0,0.0,Paisagem,Aceita,4207.0,2804.0
2021-02-14 17:04:01,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:04:11,1.0,1.0,0.0,0.0,Paisagem,Aceita,4541.0,3056.0
2021-02-14 17:04:20,1.0,1.0,0.0,0.0,Paisagem,Aceita,4080.0,2820.0
2021-02-14 17:04:20,1.0,1.0,0.0,0.0,Paisagem,Aceita,4752.0,3168.0
2021-02-14 17:05:09,1.0,1.0,0.0,0.0,Paisagem,Aceita,4592.0,3056.0
2021-02-14 17:05:09,1.0,1.0,0.0,0.0,Paisagem,Aceita,4507.0,2854.0
2021-02-14 17:07:10,1.0,0.0,1.0,0.0,Retrato,Aceita,2309.0,3464.0
2021-02-14 17:07:10,1.0,0.0,0.0,1.0,Quadrada,Aceita,3000.0,3000.0
2021-02-14 17:07:41,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:07:41,1.0,0.0,1.0,0.0,Retrato,Aceita,2144.0,3000.0
2021-02-14 17:08:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:08:23,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2003.0
2021-02-14 17:08:40,1.0,1.0,0.0,0.0,Paisagem,Aceita,4752.0,3168.0
2021-02-14 17:08:46,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:08:40,1.0,1.0,0.0,0.0,Paisagem,Aceita,4752.0,3168.0
2021-02-14 17:09:17,1.0,0.0,1.0,0.0,Retrato,Aceita,2700.0,3600.0
2021-02-14 17:10:39,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:10:39,1.0,1.0,0.0,0.0,Paisagem,Aceita,3240.0,2160.0
2021-02-14 17:11:22,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-14 17:13:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2003.0
2021-02-14 17:13:59,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:13:56,1.0,1.0,0.0,0.0,Paisagem,Aceita,5892.0,4416.0
2021-02-14 17:16:21,1.0,1.0,0.0,0.0,Paisagem,Aceita,3862.0,2619.0
2021-02-14 17:17:53,1.0,0.0,1.0,0.0,Retrato,Aceita,3283.0,4800.0
2021-02-14 17:17:53,1.0,0.0,1.0,0.0,Retrato,Aceita,3288.0,4800.0
2021-02-14 17:18:26,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3000.0
2021-02-14 17:18:26,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,3205.0
2021-02-14 17:18:36,1.0,0.0,1.0,0.0,Retrato,Aceita,3429.0,4800.0
2021-02-14 17:18:36,1.0,1.0,0.0,0.0,Paisagem,Aceita,4800.0,3600.0
2021-02-14 17:19:45,1.0,1.0,0.0,0.0,Paisagem,Aceita,3013.0,2009.0
2021-02-14 17:19:45,1.0,0.0,1.0,0.0,Retrato,Aceita,2309.0,3464.0
2021-02-14 17:22:30,1.0,1.0,0.0,0.0,Paisagem,Aceita,4500.0,4469.0
2021-02-14 17:22:30,1.0,0.0,1.0,0.0,Retrato,Aceita,3084.0,4500.0
2021-02-14 17:29:54,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1996.0
2021-02-14 17:29:54,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,1996.0
2021-02-14 17:31:03,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:31:03,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2250.0
2021-02-14 17:31:43,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2014.0
2021-02-14 17:31:43,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2014.0
2021-02-14 17:32:54,1.0,1.0,0.0,0.0,Paisagem,Aceita,4252.0,2835.0
2021-02-14 17:32:54,1.0,1.0,0.0,0.0,Paisagem,Aceita,5398.0,3599.0
2021-02-14 17:35:53,1.0,1.0,0.0,0.0,Paisagem,Aceita,3543.0,2362.0
2021-02-14 17:35:53,1.0,1.0,0.0,0.0,Paisagem,Aceita,5398.0,3599.0
2021-02-14 17:35:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3504.0,2283.0
2021-02-14 17:35:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3494.0,2289.0
2021-02-14 17:38:14,1.0,0.0,1.0,0.0,Retrato,Aceita,2628.0,3043.0
2021-02-14 17:38:14,1.0,0.0,1.0,0.0,Retrato,Aceita,2309.0,3464.0
2021-02-14 17:43:37,1.0,1.0,0.0,0.0,Paisagem,Aceita,4000.0,2678.0
2021-02-14 17:43:37,1.0,0.0,1.0,0.0,Retrato,Aceita,2246.0,3000.0
2021-02-14 17:44:07,1.0,0.0,1.0,0.0,Retrato,Aceita,1935.0,3000.0
2021-02-14 17:44:07,1.0,0.0,1.0,0.0,Retrato,Aceita,1974.0,3000.0
2021-02-14 17:45:48,1.0,1.0,0.0,0.0,Paisagem,Aceita,5472.0,3648.0
2021-02-14 17:46:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:46:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2004.0
2021-02-14 17:49:07,1.0,1.0,0.0,0.0,Paisagem,Aceita,4191.0,2794.0
2021-02-14 17:50:25,1.0,1.0,0.0,0.0,Paisagem,Aceita,3000.0,2000.0
2021-02-14 17:50:05,1.0,0.0,1.0,0.0,Retrato,Aceita,2456.0,3500.0
2021-02-14 17:50:05,1.0,1.0,0.0,0.0,Paisagem,Aceita,3500.0,2576.0
2021-02-14 17:50:11,1.0,1.0,0.0,0.0,Paisagem,Aceita,5184.0,3456.0
2021-02-14 17:51:59,1.0,1.0,0.0,0.0,Paisagem,Aceita,5000.0,3334.0
2021-02-14 17:52:43,1.0,0.0,1.0,0.0,Retrato,Aceita,2921.0,4381.0
2021-02-14 17:54:57,1.0,1.0,0.0,0.0,Paisagem,Aceita,4288.0,2848.0
2021-02-14 17:54:57,1.0,0.0,1.0,0.0,Retrato,Aceita,2718.0,4092.0
2021-02-14 17:55:40,1.0,1.0,0.0,0.0,Paisagem,Aceita,3500.0,2295.0
2021-02-14 17:55:40,1.0,1.0,0.0,0.0,Paisagem,Aceita,3500.0,2333.0
2021-02-14 17:57:18,1.0,1.0,0.0,0.0,Paisagem,Aceita,4281.0,2753.0
2021-02-14 17:57:18,1.0,1.0,0.0,0.0,Paisagem,Aceita,4070.0,2822.0
2021-02-14 17:57:51,1.0,1.0,0.0,0.0,Paisagem,Aceita,6000.0,4000.0
2021-02-14 17:58:16,1.0,1.0,0.0,0.0,Paisagem,Aceita,6016.0,4016.0
2021-02-14 17:58:16,1.0,1.0,0.0,0.0,Paisagem,Aceita,6240.0,4160.0
